ts_code,datetime,call_put,k,date,c,s,rf,ttm_ratio,ttm_days,dividend,maturity_date,implied_volatility,moneyness
10005348.SH,2023-08-07 09:43:00,C,3.7,20230807,0.4515,4.067,0.0213951111111111,0.3890410958904109,142,-0.0179689236996813,20231227,0.1577373069141131,1.0991891891891892
10005348.SH,2023-08-07 09:44:00,C,3.7,20230807,0.4515,4.063,0.0213951111111111,0.3890410958904109,142,-0.020435482556204,20231227,0.1579092456021279,1.0981081081081079
10005348.SH,2023-08-07 09:45:00,C,3.7,20230807,0.4515,4.065,0.0213951111111111,0.3890410958904109,142,-0.0191705108105892,20231227,0.1579092456021279,1.0986486486486486
10005348.SH,2023-08-07 09:46:00,C,3.7,20230807,0.4515,4.065,0.0213951111111111,0.3890410958904109,142,-0.0189822143689094,20231227,0.1584220608439019,1.0986486486486486
10005348.SH,2023-08-07 09:47:00,C,3.7,20230807,0.4515,4.064,0.0213951111111111,0.3890410958904109,142,-0.0196146224260329,20231227,0.1584220608439019,1.0983783783783783
10005348.SH,2023-08-07 09:48:00,C,3.7,20230807,0.4515,4.062,0.0213951111111111,0.3890410958904109,142,-0.0209426725242029,20231227,0.1582516050778117,1.097837837837838
10005348.SH,2023-08-07 09:49:00,C,3.7,20230807,0.4515,4.065,0.0213951111111111,0.3890410958904109,142,-0.0187939041325524,20231227,0.1589307164276747,1.0986486486486486
10005348.SH,2023-08-07 09:50:00,C,3.7,20230807,0.4491,4.063,0.0213951111111111,0.3890410958904109,142,-0.0184890871780127,20231227,0.1585306966440045,1.0981081081081079
10005348.SH,2023-08-07 09:51:00,C,3.7,20230807,0.4491,4.062,0.0213951111111111,0.3890410958904109,142,-0.0191846165327781,20231227,0.158362508248979,1.097837837837838
10005348.SH,2023-08-07 09:52:00,C,3.7,20230807,0.4491,4.063,0.0213951111111111,0.3890410958904109,142,-0.0186775124486578,20231227,0.1580248895708948,1.0981081081081079
10005348.SH,2023-08-07 09:53:00,C,3.7,20230807,0.4501,4.063,0.0213951111111111,0.3890410958904109,142,-0.0191799123194853,20231227,0.1585993897066068,1.0981081081081079
10005348.SH,2023-08-07 09:54:00,C,3.7,20230807,0.4501,4.068,0.0213951111111111,0.3890410958904109,142,-0.0162698125420213,20231227,0.1579215297927963,1.0994594594594593
10005348.SH,2023-08-07 09:55:00,C,3.7,20230807,0.4501,4.065,0.0213951111111111,0.3890410958904109,142,-0.0182288906352066,20231227,0.1577509303391187,1.0986486486486486
10005348.SH,2023-08-07 09:56:00,C,3.7,20230807,0.4501,4.072,0.0213951111111111,0.3890410958904109,142,-0.0139947371220657,20231227,0.1572361548907767,1.1005405405405404
10005348.SH,2023-08-07 09:57:00,C,3.7,20230807,0.4501,4.069,0.0213951111111111,0.3890410958904109,142,-0.0157635986010461,20231227,0.1575798465330097,1.0997297297297297
10005348.SH,2023-08-07 09:58:00,C,3.7,20230807,0.4501,4.07,0.0213951111111111,0.3890410958904109,142,-0.0151319675534616,20231227,0.1575798465330097,1.1
10005348.SH,2023-08-07 09:59:00,C,3.7,20230807,0.4501,4.071,0.0213951111111111,0.3890410958904109,142,-0.0145004916787194,20231227,0.1575798465330097,1.1002702702702702
10005348.SH,2023-08-07 10:00:00,C,3.7,20230807,0.4501,4.07,0.0213951111111111,0.3890410958904109,142,-0.0150691821424156,20231227,0.1577509303391187,1.1
10005348.SH,2023-08-07 10:01:00,C,3.7,20230807,0.4501,4.068,0.0213951111111111,0.3890410958904109,142,-0.0162070240636192,20231227,0.1580916610299916,1.0994594594594593
10005348.SH,2023-08-07 10:02:00,C,3.7,20230807,0.4501,4.069,0.0213951111111111,0.3890410958904109,142,-0.015575237766912,20231227,0.1580916610299916,1.0997297297297297
10005348.SH,2023-08-07 10:03:00,C,3.7,20230807,0.4501,4.067,0.0213951111111111,0.3890410958904109,142,-0.0168389656857845,20231227,0.1580916610299916,1.0991891891891892
10005348.SH,2023-08-07 10:04:00,C,3.7,20230807,0.4501,4.067,0.0213951111111111,0.3890410958904109,142,-0.0168389656857845,20231227,0.1580916610299916,1.0991891891891892
10005348.SH,2023-08-07 10:05:00,C,3.7,20230807,0.4501,4.068,0.0213951111111111,0.3890410958904109,142,-0.0160186494253713,20231227,0.1585993897066068,1.0994594594594593
10005348.SH,2023-08-07 10:06:00,C,3.7,20230807,0.4501,4.069,0.0213951111111111,0.3890410958904109,142,-0.015638026245314,20231227,0.1579215297927963,1.0997297297297297
10005348.SH,2023-08-07 10:07:00,C,3.7,20230807,0.4501,4.068,0.0213951111111111,0.3890410958904109,142,-0.0162070240636192,20231227,0.1580916610299916,1.0994594594594593
10005348.SH,2023-08-07 10:08:00,C,3.7,20230807,0.4501,4.067,0.0213951111111111,0.3890410958904109,142,-0.0172156735519631,20231227,0.1571135080527004,1.0991891891891892
10005348.SH,2023-08-07 10:09:00,C,3.7,20230807,0.4501,4.07,0.0213951111111111,0.3890410958904109,142,-0.0153203145855058,20231227,0.1571135080527004,1.1
10005348.SH,2023-08-07 10:10:00,C,3.7,20230807,0.4501,4.072,0.0213951111111111,0.3890410958904109,142,-0.0140575179326395,20231227,0.1571135080527004,1.1005405405405404
10005348.SH,2023-08-07 10:11:00,C,3.7,20230807,0.4501,4.071,0.0213951111111111,0.3890410958904109,142,-0.014688838710764,20231227,0.1571135080527004,1.1002702702702702
10005348.SH,2023-08-07 10:12:00,C,3.7,20230807,0.4501,4.07,0.0213951111111111,0.3890410958904109,142,-0.0153203145855058,20231227,0.1571135080527004,1.1
10005348.SH,2023-08-07 10:13:00,C,3.7,20230807,0.4501,4.071,0.0213951111111111,0.3890410958904109,142,-0.0145632755562003,20231227,0.1574082609723863,1.1002702702702702
10005348.SH,2023-08-07 10:14:00,C,3.7,20230807,0.4501,4.07,0.0213951111111111,0.3890410958904109,142,-0.0151947514309426,20231227,0.1574082609723863,1.1
10005348.SH,2023-08-07 10:15:00,C,3.7,20230807,0.4501,4.068,0.0213951111111111,0.3890410958904109,142,-0.0165209511192241,20231227,0.157236154890773,1.0994594594594593
10005348.SH,2023-08-07 10:16:00,C,3.7,20230807,0.4501,4.066,0.0213951111111111,0.3890410958904109,142,-0.0174710627098012,20231227,0.1580916610299916,1.0989189189189188
10005348.SH,2023-08-07 10:17:00,C,3.7,20230807,0.4501,4.066,0.0213951111111111,0.3890410958904109,142,-0.0176594235439358,20231227,0.1575798465330097,1.0989189189189188
10005348.SH,2023-08-07 10:18:00,C,3.7,20230807,0.4501,4.065,0.0213951111111111,0.3890410958904109,142,-0.01816610369052,20231227,0.1579215297927963,1.0986486486486486
10005348.SH,2023-08-07 10:19:00,C,3.7,20230807,0.4501,4.066,0.0213951111111111,0.3890410958904109,142,-0.017533851188203,20231227,0.1579215297927963,1.0989189189189188
10005348.SH,2023-08-07 10:20:00,C,3.7,20230807,0.4501,4.064,0.0213951111111111,0.3890410958904109,142,-0.0187985117476435,20231227,0.1579215297927963,1.0983783783783783
10005348.SH,2023-08-07 10:21:00,C,3.7,20230807,0.4501,4.066,0.0213951111111111,0.3890410958904109,142,-0.017533851188203,20231227,0.1579215297927963,1.0989189189189188
10005348.SH,2023-08-07 10:22:00,C,3.7,20230807,0.4501,4.065,0.0213951111111111,0.3890410958904109,142,-0.0182288906352066,20231227,0.1577509303391187,1.0986486486486486
10005348.SH,2023-08-07 10:23:00,C,3.7,20230807,0.4501,4.066,0.0213951111111111,0.3890410958904109,142,-0.0176594235439358,20231227,0.1575798465330097,1.0989189189189188
10005348.SH,2023-08-07 10:24:00,C,3.7,20230807,0.4501,4.065,0.0213951111111111,0.3890410958904109,142,-0.0182916760462527,20231227,0.1575798465330097,1.0986486486486486
10005348.SH,2023-08-07 10:25:00,C,3.7,20230807,0.4501,4.065,0.0213951111111111,0.3890410958904109,142,-0.0182916760462527,20231227,0.1575798465330097,1.0986486486486486
10005348.SH,2023-08-07 10:26:00,C,3.7,20230807,0.4501,4.064,0.0213951111111111,0.3890410958904109,142,-0.0189868679808569,20231227,0.1574082609723863,1.0983783783783783
10005348.SH,2023-08-07 10:27:00,C,3.7,20230807,0.4501,4.066,0.0213951111111111,0.3890410958904109,142,-0.0177222074214166,20231227,0.1574082609723863,1.0989189189189188
10005348.SH,2023-08-07 10:28:00,C,3.7,20230807,0.4501,4.066,0.0213951111111111,0.3890410958904109,142,-0.0176594235439358,20231227,0.1575798465330097,1.0989189189189188
10005348.SH,2023-08-07 10:29:00,C,3.7,20230807,0.4501,4.064,0.0213951111111111,0.3890410958904109,142,-0.0189240841033758,20231227,0.1575798465330097,1.0983783783783783
10005348.SH,2023-08-07 10:30:00,C,3.7,20230807,0.4501,4.064,0.0213951111111111,0.3890410958904109,142,-0.0187985117476435,20231227,0.1579215297927963,1.0983783783783783
10005348.SH,2023-08-07 10:31:00,C,3.7,20230807,0.4501,4.065,0.0213951111111111,0.3890410958904109,142,-0.0182288906352066,20231227,0.1577509303391187,1.0986486486486486
10005348.SH,2023-08-07 10:32:00,C,3.7,20230807,0.4501,4.066,0.0213951111111111,0.3890410958904109,142,-0.0177849897654062,20231227,0.1572361548907767,1.0989189189189188
10005348.SH,2023-08-07 10:33:00,C,3.7,20230807,0.4501,4.064,0.0213951111111111,0.3890410958904109,142,-0.0190496503248468,20231227,0.1572361548907767,1.0983783783783783
10005348.SH,2023-08-07 10:34:00,C,3.7,20230807,0.4501,4.064,0.0213951111111111,0.3890410958904109,142,-0.0189868679808569,20231227,0.1574082609723863,1.0983783783783783
10005348.SH,2023-08-07 10:35:00,C,3.7,20230807,0.4501,4.062,0.0213951111111111,0.3890410958904109,142,-0.0200010063542105,20231227,0.1580916610299916,1.097837837837838
10005348.SH,2023-08-07 10:36:00,C,3.7,20230807,0.4501,4.065,0.0213951111111111,0.3890410958904109,142,-0.01816610369052,20231227,0.1579215297927963,1.0986486486486486
10005348.SH,2023-08-07 10:37:00,C,3.7,20230807,0.4501,4.067,0.0213951111111111,0.3890410958904109,142,-0.0170273265199187,20231227,0.1575798465330097,1.0991891891891892
10005348.SH,2023-08-07 10:38:00,C,3.7,20230807,0.4501,4.065,0.0213951111111111,0.3890410958904109,142,-0.0182916760462527,20231227,0.1575798465330097,1.0986486486486486
10005348.SH,2023-08-07 10:39:00,C,3.7,20230807,0.4501,4.066,0.0213951111111111,0.3890410958904109,142,-0.0177849897654062,20231227,0.1572361548907767,1.0989189189189188
10005348.SH,2023-08-07 10:40:00,C,3.7,20230807,0.4501,4.064,0.0213951111111111,0.3890410958904109,142,-0.0189240841033758,20231227,0.1575798465330097,1.0983783783783783
10005348.SH,2023-08-07 10:41:00,C,3.7,20230807,0.4501,4.064,0.0213951111111111,0.3890410958904109,142,-0.0187985117476435,20231227,0.1579215297927963,1.0983783783783783
10005348.SH,2023-08-07 10:42:00,C,3.7,20230807,0.4507,4.063,0.0213951111111111,0.3890410958904109,142,-0.0198077741011452,20231227,0.1580630363949395,1.0981081081081079
10005348.SH,2023-08-07 10:43:00,C,3.7,20230807,0.4519,4.065,0.0213951111111111,0.3890410958904109,142,-0.0197980660139146,20231227,0.1570125708924765,1.0986486486486486
10005348.SH,2023-08-07 10:44:00,C,3.7,20230807,0.4519,4.068,0.0213951111111111,0.3890410958904109,142,-0.0178390262392785,20231227,0.157187516181575,1.0994594594594593
10005348.SH,2023-08-07 10:45:00,C,3.7,20230807,0.4519,4.066,0.0213951111111111,0.3890410958904109,142,-0.0190403147274789,20231227,0.1573618308471698,1.0989189189189188
10005348.SH,2023-08-07 10:46:00,C,3.7,20230807,0.4519,4.066,0.0213951111111111,0.3890410958904109,142,-0.0188520550617246,20231227,0.1578312485410714,1.0989189189189188
10005348.SH,2023-08-07 10:47:00,C,3.7,20230807,0.4519,4.066,0.0213951111111111,0.3890410958904109,142,-0.0188520550617246,20231227,0.1578312485410714,1.0989189189189188
10005348.SH,2023-08-07 10:48:00,C,3.7,20230807,0.4519,4.067,0.0213951111111111,0.3890410958904109,142,-0.0182199580377079,20231227,0.1578312485410687,1.0991891891891892
10005348.SH,2023-08-07 10:49:00,C,3.7,20230807,0.4519,4.068,0.0213951111111111,0.3890410958904109,142,-0.0177762760812967,20231227,0.1573618308471698,1.0994594594594593
10005348.SH,2023-08-07 10:50:00,C,3.7,20230807,0.4527,4.069,0.0213951111111111,0.3890410958904109,142,-0.0176464481609958,20231227,0.1575489613755089,1.0997297297297297
10005348.SH,2023-08-07 10:51:00,C,3.7,20230807,0.4527,4.069,0.0213951111111111,0.3890410958904109,142,-0.0176464481609958,20231227,0.1575489613755089,1.0997297297297297
10005348.SH,2023-08-07 10:52:00,C,3.7,20230807,0.4527,4.068,0.0213951111111111,0.3890410958904109,142,-0.0180900115535112,20231227,0.1580190361193664,1.0994594594594593
10005348.SH,2023-08-07 10:53:00,C,3.7,20230807,0.4527,4.066,0.0213951111111111,0.3890410958904109,142,-0.0193540501996935,20231227,0.1580190361193664,1.0989189189189188
10005348.SH,2023-08-07 10:54:00,C,3.7,20230807,0.4527,4.065,0.0213951111111111,0.3890410958904109,142,-0.0202999998856028,20231227,0.1571992231960338,1.0986486486486486
10005348.SH,2023-08-07 10:55:00,C,3.7,20230807,0.4527,4.066,0.0213951111111111,0.3890410958904109,142,-0.0194795336672413,20231227,0.1577228985794403,1.0989189189189188
10005348.SH,2023-08-07 10:56:00,C,3.7,20230807,0.4532,4.067,0.0213951111111111,0.3890410958904109,142,-0.0192865805446154,20231227,0.1574911524199769,1.0991891891891892
10005348.SH,2023-08-07 10:57:00,C,3.7,20230807,0.4532,4.068,0.0213951111111111,0.3890410958904109,142,-0.0185291768918198,20231227,0.1578399296646891,1.0994594594594593
10005348.SH,2023-08-07 10:58:00,C,3.7,20230807,0.4532,4.068,0.0213951111111111,0.3890410958904109,142,-0.0185291768918198,20231227,0.1578399296646891,1.0994594594594593
10005348.SH,2023-08-07 10:59:00,C,3.7,20230807,0.4507,4.067,0.0213951111111111,0.3890410958904109,142,-0.017655096296631,20231227,0.1570808842726955,1.0991891891891892
10005348.SH,2023-08-07 11:00:00,C,3.7,20230807,0.4507,4.067,0.0213951111111111,0.3890410958904109,142,-0.0175923262178705,20231227,0.1572542595409103,1.0991891891891892
10005348.SH,2023-08-07 11:01:00,C,3.7,20230807,0.4507,4.067,0.0213951111111111,0.3890410958904109,142,-0.0175923262178705,20231227,0.1572542595409103,1.0991891891891892
10005348.SH,2023-08-07 11:02:00,C,3.7,20230807,0.4507,4.064,0.0213951111111111,0.3890410958904109,142,-0.0194890838013275,20231227,0.1572542595409103,1.0983783783783783
10005348.SH,2023-08-07 11:03:00,C,3.7,20230807,0.4507,4.065,0.0213951111111111,0.3890410958904109,142,-0.0188566757442041,20231227,0.1572542595409103,1.0986486486486486
10005348.SH,2023-08-07 11:04:00,C,3.7,20230807,0.4478,4.064,0.0213951111111111,0.3890410958904109,142,-0.0174796315055257,20231227,0.1570378617539239,1.0983783783783783
10005348.SH,2023-08-07 11:05:00,C,3.7,20230807,0.4478,4.063,0.0213951111111111,0.3890410958904109,142,-0.0181750143624715,20231227,0.1568668450069144,1.0981081081081079
10005348.SH,2023-08-07 11:06:00,C,3.7,20230807,0.4478,4.064,0.0213951111111111,0.3890410958904109,142,-0.0174796315055257,20231227,0.1570378617539239,1.0983783783783783
10005348.SH,2023-08-07 11:07:00,C,3.7,20230807,0.4478,4.064,0.0213951111111111,0.3890410958904109,142,-0.0173539885626736,20231227,0.1573784541609524,1.0983783783783783
10005348.SH,2023-08-07 11:08:00,C,3.7,20230807,0.4478,4.063,0.0213951111111111,0.3890410958904109,142,-0.0180493744902738,20231227,0.1572083927277757,1.0981081081081079
10005348.SH,2023-08-07 11:09:00,C,3.7,20230807,0.4478,4.064,0.0213951111111111,0.3890410958904109,142,-0.0174796315055257,20231227,0.1570378617539239,1.0983783783783783
10005348.SH,2023-08-07 11:10:00,C,3.7,20230807,0.4478,4.064,0.0213951111111111,0.3890410958904109,142,-0.0174796315055257,20231227,0.1570378617539239,1.0983783783783783
10005348.SH,2023-08-07 11:11:00,C,3.7,20230807,0.4478,4.063,0.0213951111111111,0.3890410958904109,142,-0.0181750143624715,20231227,0.1568668450069144,1.0981081081081079
10005348.SH,2023-08-07 11:12:00,C,3.7,20230807,0.4478,4.063,0.0213951111111111,0.3890410958904109,142,-0.0181121951940174,20231227,0.1570378617539239,1.0981081081081079
10005348.SH,2023-08-07 11:13:00,C,3.7,20230807,0.4478,4.062,0.0213951111111111,0.3890410958904109,142,-0.0187449145904948,20231227,0.1570378617539239,1.097837837837838
10005348.SH,2023-08-07 11:14:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0193149690678904,20231227,0.1572083927277757,1.0975675675675676
10005348.SH,2023-08-07 11:15:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0193777897716342,20231227,0.1570378617539221,1.0975675675675676
10005348.SH,2023-08-07 11:16:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0193777897716342,20231227,0.1570378617539221,1.0975675675675676
10005348.SH,2023-08-07 11:17:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0193149690678904,20231227,0.1572083927277757,1.0975675675675676
10005348.SH,2023-08-07 11:18:00,C,3.7,20230807,0.4478,4.062,0.0213951111111111,0.3890410958904109,142,-0.0188077337589487,20231227,0.1568668450069144,1.097837837837838
10005348.SH,2023-08-07 11:19:00,C,3.7,20230807,0.4478,4.064,0.0213951111111111,0.3890410958904109,142,-0.0176680844053163,20231227,0.156523282768566,1.0983783783783783
10005348.SH,2023-08-07 11:20:00,C,3.7,20230807,0.4478,4.062,0.0213951111111111,0.3890410958904109,142,-0.0189961820533182,20231227,0.1563506980117048,1.097837837837838
10005348.SH,2023-08-07 11:21:00,C,3.7,20230807,0.4478,4.063,0.0213951111111111,0.3890410958904109,142,-0.0181750143624715,20231227,0.1568668450069144,1.0981081081081079
10005348.SH,2023-08-07 11:22:00,C,3.7,20230807,0.4478,4.062,0.0213951111111111,0.3890410958904109,142,-0.0184936225630286,20231227,0.1577172274952977,1.097837837837838
10005348.SH,2023-08-07 11:23:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0190636708985136,20231227,0.1578859662787626,1.0975675675675676
10005348.SH,2023-08-07 11:24:00,C,3.7,20230807,0.4478,4.059,0.0213951111111111,0.3890410958904109,142,-0.0198272188662597,20231227,0.15922175542793,1.097027027027027
10005348.SH,2023-08-07 11:25:00,C,3.7,20230807,0.4478,4.062,0.0213951111111111,0.3890410958904109,142,-0.0180538023918435,20231227,0.1588900336590646,1.097837837837838
10005348.SH,2023-08-07 11:26:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0186866775729829,20231227,0.1588900336590646,1.0975675675675676
10005348.SH,2023-08-07 11:27:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0187495136337571,20231227,0.1587236368068492,1.0975675675675676
10005348.SH,2023-08-07 11:28:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0186866775729829,20231227,0.1588900336590646,1.0975675675675676
10005348.SH,2023-08-07 11:29:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0187495136337571,20231227,0.1587236368068492,1.0975675675675676
10005348.SH,2023-08-07 11:30:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0188123481584892,20231227,0.1585568725552405,1.0975675675675676
10005348.SH,2023-08-07 13:01:00,C,3.7,20230807,0.4478,4.063,0.0213951111111111,0.3890410958904109,142,-0.0176095865696398,20231227,0.1583897326275655,1.0981081081081079
10005348.SH,2023-08-07 13:02:00,C,3.7,20230807,0.4478,4.062,0.0213951111111111,0.3890410958904109,142,-0.0182423059661171,20231227,0.1583897326275655,1.097837837837838
10005348.SH,2023-08-07 13:03:00,C,3.7,20230807,0.4478,4.061,0.0213951111111111,0.3890410958904109,142,-0.0188123481584892,20231227,0.1585568725552405,1.0975675675675676
10005348.SH,2023-08-07 13:04:00,C,3.7,20230807,0.4478,4.062,0.0213951111111111,0.3890410958904109,142,-0.0180538023918435,20231227,0.1588900336590646,1.097837837837838
10005348.SH,2023-08-07 13:05:00,C,3.7,20230807,0.4478,4.058,0.0213951111111111,0.3890410958904109,142,-0.0206490746527449,20231227,0.1587236368068492,1.0967567567567567
10005348.SH,2023-08-07 13:06:00,C,3.7,20230807,0.4478,4.058,0.0213951111111111,0.3890410958904109,142,-0.0206490746527449,20231227,0.1587236368068492,1.0967567567567567
10005348.SH,2023-08-07 13:07:00,C,3.7,20230807,0.4478,4.058,0.0213951111111111,0.3890410958904109,142,-0.0206490746527449,20231227,0.1587236368068492,1.0967567567567567
10005348.SH,2023-08-07 13:08:00,C,3.7,20230807,0.4478,4.056,0.0213951111111111,0.3890410958904109,142,-0.021664875536883,20231227,0.1593870941887942,1.0962162162162161
10005348.SH,2023-08-07 13:09:00,C,3.7,20230807,0.4478,4.056,0.0213951111111111,0.3890410958904109,142,-0.0215391895890906,20231227,0.1597167586389364,1.0962162162162161
10005348.SH,2023-08-07 13:10:00,C,3.7,20230807,0.4478,4.054,0.0213951111111111,0.3890410958904109,142,-0.0226812768232327,20231227,0.1600451092250792,1.0956756756756756
10005348.SH,2023-08-07 13:11:00,C,3.7,20230807,0.4478,4.055,0.0213951111111111,0.3890410958904109,142,-0.0221101558129571,20231227,0.1598810955780353,1.0959459459459457
10005348.SH,2023-08-07 13:12:00,C,3.7,20230807,0.4478,4.055,0.0213951111111111,0.3890410958904109,142,-0.0221730010915529,20231227,0.1597167586389364,1.0959459459459457
10005348.SH,2023-08-07 13:13:00,C,3.7,20230807,0.4478,4.056,0.0213951111111111,0.3890410958904109,142,-0.021476344310495,20231227,0.1598810955780353,1.0962162162162161
10005348.SH,2023-08-07 13:14:00,C,3.7,20230807,0.4478,4.055,0.0213951111111111,0.3890410958904109,142,-0.0221101558129571,20231227,0.1598810955780353,1.0959459459459457
10005348.SH,2023-08-07 13:15:00,C,3.7,20230807,0.4478,4.057,0.0213951111111111,0.3890410958904109,142,-0.0210312202803246,20231227,0.1593870941887942,1.0964864864864865
10005348.SH,2023-08-07 13:16:00,C,3.7,20230807,0.4478,4.056,0.0213951111111111,0.3890410958904109,142,-0.021664875536883,20231227,0.1593870941887942,1.0962162162162161
10005348.SH,2023-08-07 13:17:00,C,3.7,20230807,0.4478,4.054,0.0213951111111111,0.3890410958904109,142,-0.0228698126590955,20231227,0.1595520933209184,1.0956756756756756
10005348.SH,2023-08-07 13:18:00,C,3.7,20230807,0.4478,4.057,0.0213951111111111,0.3890410958904109,142,-0.0209055343325322,20231227,0.1597167586389364,1.0964864864864865
10005348.SH,2023-08-07 13:19:00,C,3.7,20230807,0.4478,4.055,0.0213951111111111,0.3890410958904109,142,-0.0221101558129571,20231227,0.1598810955780353,1.0959459459459457
10005348.SH,2023-08-07 13:20:00,C,3.7,20230807,0.4478,4.057,0.0213951111111111,0.3890410958904109,142,-0.0207798422387741,20231227,0.1600451092250792,1.0964864864864865
10005348.SH,2023-08-07 13:21:00,C,3.7,20230807,0.4478,4.056,0.0213951111111111,0.3890410958904109,142,-0.021224947829693,20231227,0.1605352566442004,1.0962162162162161
10005348.SH,2023-08-07 13:22:00,C,3.7,20230807,0.4478,4.055,0.0213951111111111,0.3890410958904109,142,-0.0217959063699745,20231227,0.1606980219824905,1.0959459459459457
10005348.SH,2023-08-07 13:23:00,C,3.7,20230807,0.4478,4.055,0.0213951111111111,0.3890410958904109,142,-0.021858759332155,20231227,0.1605352566442004,1.0959459459459457
10005348.SH,2023-08-07 13:24:00,C,3.7,20230807,0.4478,4.055,0.0213951111111111,0.3890410958904109,142,-0.021858759332155,20231227,0.1605352566442004,1.0959459459459457
10005348.SH,2023-08-07 13:25:00,C,3.7,20230807,0.4478,4.053,0.0213951111111111,0.3890410958904109,142,-0.0231268513831393,20231227,0.1605352566442004,1.0954054054054054
10005348.SH,2023-08-07 13:26:00,C,3.7,20230807,0.4478,4.055,0.0213951111111111,0.3890410958904109,142,-0.0220473089977948,20231227,0.1600451092250792,1.0959459459459457
10005348.SH,2023-08-07 13:27:00,C,3.7,20230807,0.4478,4.054,0.0213951111111111,0.3890410958904109,142,-0.0228069689169911,20231227,0.1597167586389364,1.0956756756756756
10005348.SH,2023-08-07 13:28:00,C,3.7,20230807,0.4403,4.053,0.0213951111111111,0.3890410958904109,142,-0.0187863873826279,20231227,0.1577550785737474,1.0954054054054054
10005348.SH,2023-08-07 13:29:00,C,3.7,20230807,0.4403,4.056,0.0213951111111111,0.3890410958904109,142,-0.0170733521406078,20231227,0.1572631591382687,1.0962162162162161
10005348.SH,2023-08-07 13:30:00,C,3.7,20230807,0.4403,4.057,0.0213951111111111,0.3890410958904109,142,-0.0164396968840492,20231227,0.1572631591382687,1.0964864864864865
10005348.SH,2023-08-07 13:31:00,C,3.7,20230807,0.4403,4.058,0.0213951111111111,0.3890410958904109,142,-0.0156802871307278,20231227,0.1575914314883439,1.0967567567567567
10005348.SH,2023-08-07 13:32:00,C,3.7,20230807,0.4403,4.057,0.0213951111111111,0.3890410958904109,142,-0.0162508285726229,20231227,0.1577550785737474,1.0964864864864865
10005348.SH,2023-08-07 13:33:00,C,3.7,20230807,0.4403,4.057,0.0213951111111111,0.3890410958904109,142,-0.0163137862183981,20231227,0.1575914314883439,1.0964864864864865
